FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-12
M,Monthly,NPL,Nepal,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,22.36,,,
M,Monthly,NPL,Nepal,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,7.16,,,
M,Monthly,NPL,Nepal,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,10.94,,,
M,Monthly,NPL,Nepal,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,9.9,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,72.38,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,87.3,,,,,,,,,,,,85.47,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,88.89,,,,,,,,,,,,87.82,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,88.63,,,,,,,,,,,,91.97,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,77.42,,,,,,,,,,,,71.73,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,87.1,,,,,,,,,,,,88.28,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,87.35,,,,,,,,,,,,92.17,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,90.04,,,,,,,,,,,,89.9,,,
M,Monthly,NPL,Nepal,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,88.0,,,,,,,,,,,,88.97,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,-4.89,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-28.59,,,,,,,,,,,,-9.5,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-30.33,,,,,,,,,,,,-8.99,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-25.2,,,,,,,,,,,,-11.27,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,1.55,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-23.6,,,,,,,,,,,,-3.43,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-29.54,,,,,,,,,,,,-14.58,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-29.26,,,,,,,,,,,,-7.86,,,
M,Monthly,NPL,Nepal,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-27.55,,,,,,,,,,,,-9.68,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,42.46,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,31.13,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,7.27,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,15.76,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,3.8,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,10.02,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,7.69,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,13.75,,,
M,Monthly,NPL,Nepal,WB_BPS_INDIRECT_TRADE,Share of firms that sold to exporters or multinationals in 2019 (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,10.56,,,
M,Monthly,NPL,Nepal,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,1.7,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,4.98,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,40.0,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,5.56,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,3.3,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_ONLINE_SALES,Share of monthly sales using digital platforms during the last 30 days (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,4.07,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,37.11,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,35.3,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,40.16,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,40.16,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,38.19,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,43.96,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,30.33,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,44.01,,,
M,Monthly,NPL,Nepal,WB_BPS_ORDERS_CANCEL,Share of firms that cancelled orders because of delays or interruption of inputs for production (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,40.03,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,56.25,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,32.21,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,60.09,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,24.24,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,58.06,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,57.23,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,40.33,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_ABSENCE,Share of establishments that granted leave to workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,47.02,,,,,,,,,,,,,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,11.38,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,3.12,,,,,,,,,,,,11.03,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,1.92,,,,,,,,,,,,3.81,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,6.57,,,,,,,,,,,,12.92,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,6.06,,,,,,,,,,,,5.93,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,6.45,,,,,,,,,,,,8.24,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,3.01,,,,,,,,,,,,9.73,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,4.12,,,,,,,,,,,,4.55,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_FIRED,Share of establishments that fired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,4.17,,,,,,,,,,,,6.79,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,24.31,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,4.69,,,,,,,,,,,,13.9,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,0.48,,,,,,,,,,,,3.38,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,2.35,,,,,,,,,,,,11.96,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,12.12,,,,,,,,,,,,13.59,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,1.61,,,,,,,,,,,,9.59,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,1.2,,,,,,,,,,,,6.01,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,0.82,,,,,,,,,,,,5.33,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HIRED,Share of establishments that hired workers in the last 30 days (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,1.79,,,,,,,,,,,,6.32,,,
M,Monthly,NPL,Nepal,WB_BPS_PLANTS_HOURS_CUT,Share of establishments that reduced hours in the last 30 days (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,42.19,,,,,,,,,,,,,,,
